penelitian_id,judul,dosen_id,jurusan_id,tahun,skema,dana,topik,status_publikasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PNL0346fb1b,Penelitian Innovative Industry - cdf529b4,0118862406,JTI,2020,Mandiri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL9c765efc,Penelitian Innovative Industry - 39503d98,0577126407,JTP,2020,Dana ITERA,100000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLb4186e78,Penelitian Community Development - 52083fda,0577126407,JTP,2021,Hibah Dikti,250000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLd122d94e,Penelitian Innovative Industry - 42e940e7,0577126407,JTP,2025,Mandiri,250000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNL4b07c76e,Penelitian Community Development - 27dab8d5,0783832408,JTI,2022,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL6cc5895b,Penelitian Innovative Industry - c6d0e258,0783832408,JTI,2023,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3c690d22,Penelitian Green Infrastructure - 58e47101,0783832408,JTI,2024,Hibah Dikti,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLeafb4dcb,Penelitian Innovative Industry - 5433c6c6,0406705409,JSA,2025,Dana ITERA,10000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLe41ca8a1,Penelitian Green Infrastructure - 8c993d1f,0406705409,JSA,2023,Dana ITERA,25000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNL1d9b0e95,Penelitian Community Development - 56a14887,0406705409,JSA,2021,Hibah Dikti,100000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL7601dccd,Penelitian Innovative Industry - 4f3d0c82,0983330410,JSA,2021,Hibah Dikti,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL4f766bee,Penelitian Green Infrastructure - ab5dcb31,0983330410,JSA,2020,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3d23d4f0,Penelitian Sustainable Energy - 4e45d827,0983330410,JSA,2022,Hibah Dikti,5000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL2858aa9f,Penelitian Green Infrastructure - 730483f1,0205194411,JSA,2023,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL23fb2fac,Penelitian Green Infrastructure - a9ca1294,0205194411,JSA,2025,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLc7f3855a,Penelitian Innovative Industry - 2d4a3fc1,0336679412,JTK,2023,Dana ITERA,50000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLd455dc94,Penelitian Sustainable Energy - 106dc35d,0336679412,JTK,2022,Industri,10000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNLce091648,Penelitian Innovative Industry - 83b447c4,0569145413,JTK,2024,Industri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL114545d4,Penelitian Community Development - 5de8ca4a,0569145413,JTK,2024,Industri,250000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLf698385f,Penelitian Green Infrastructure - ca3e8a5a,0260512414,JTK,2023,Industri,250000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL7047703d,Penelitian Community Development - 21a0cfd8,0864666415,JTP,2022,Hibah Dikti,100000000,Innovative Industry,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNLfdd0252b,Penelitian Sustainable Energy - 5f2ebbe7,0775111416,JTK,2024,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd78af5ea,Penelitian Community Development - ca71e784,0407151417,JSA,2020,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLd6071654,Penelitian Sustainable Energy - 48e92d14,0407151417,JSA,2025,Mandiri,50000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL721f4495,Penelitian Green Infrastructure - 0c96cb48,0895999418,JTP,2020,Dana ITERA,10000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLe5a3285b,Penelitian Innovative Industry - dfa8a1b5,0216220419,JTP,2021,Industri,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd04f708d,Penelitian Green Infrastructure - b9edd37f,0216220419,JTP,2023,Mandiri,100000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL18800ed5,Penelitian Community Development - 4c1ad2d0,0216220419,JTP,2020,Mandiri,100000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL5cc7d237,Penelitian Community Development - 26a246a9,0216220419,JTP,2020,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLbf61127c,Penelitian Community Development - d1f6db90,0216220419,JTP,2025,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL284e9965,Penelitian Community Development - bca0d5ec,0639478420,JSA,2020,Hibah Dikti,25000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNL2d71bfeb,Penelitian Sustainable Energy - ccd463da,0639478420,JSA,2023,Industri,100000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNL74f5c568,Penelitian Innovative Industry - 38365357,0100020421,JTI,2020,Mandiri,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLe7db86bf,Penelitian Innovative Industry - 83175bf3,0487818422,JMB,2020,Mandiri,5000000,Community Development,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLe71b1880,Penelitian Innovative Industry - f967a349,0487818422,JMB,2024,Mandiri,5000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL9b2eb34d,Penelitian Green Infrastructure - 73f53b6d,0747359423,JTI,2025,Industri,100000000,Community Development,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLd1f3f403,Penelitian Community Development - 6c5867a9,0747359423,JTI,2023,Dana ITERA,100000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL6e7fa9af,Penelitian Green Infrastructure - 3634d3ea,0747359423,JTI,2023,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLc1a8e27c,Penelitian Green Infrastructure - 60a44262,0990630424,JTK,2022,Industri,25000000,Community Development,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNLffa85f7f,Penelitian Innovative Industry - 7aee3bfe,0990630424,JTK,2024,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL4f0578de,Penelitian Community Development - 71a21d5a,0990630424,JTK,2023,Industri,50000000,Green Infrastructure,Belum,True,False,2026-05-17T15:02:44+07:00
PNL32626a44,Penelitian Green Infrastructure - 2992be56,0246938425,JTK,2020,Mandiri,25000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLe1c64ccd,Penelitian Innovative Industry - 190aca19,0246938425,JTK,2021,Hibah Dikti,5000000,Community Development,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLe2c9e601,Penelitian Sustainable Energy - e1ca08d9,0246938425,JTK,2020,Dana ITERA,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLaa575545,Penelitian Community Development - 758b17eb,0246938425,JTK,2024,Hibah Dikti,50000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLb5004ee8,Penelitian Green Infrastructure - 2a72ac69,0124777426,JTI,2021,Dana ITERA,100000000,Innovative Industry,Jurnal Internasional,True,True,2026-05-17T15:02:44+07:00
PNL1851926e,Penelitian Community Development - 5aee0b8b,0174609427,JTK,2021,Mandiri,250000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLba211fc7,Penelitian Community Development - f918c4a3,0283384428,JSA,2024,Dana ITERA,250000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL7cce02c4,Penelitian Green Infrastructure - 8b0cd440,0283384428,JSA,2025,Hibah Dikti,250000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL3721c29b,Penelitian Sustainable Energy - 32cc1658,0283384428,JSA,2021,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNL60ef8237,Penelitian Innovative Industry - f51c1cb9,0611737429,JTK,2024,Industri,50000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL948dfbeb,Penelitian Green Infrastructure - fdd54d45,0611737429,JTK,2021,Hibah Dikti,250000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL32b14c4a,Penelitian Sustainable Energy - 1614ac14,0611737429,JTK,2023,Hibah Dikti,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa4ad5dff,Penelitian Community Development - f7e77382,0611737429,JTK,2024,Mandiri,5000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL1ec3da5c,Penelitian Community Development - 0bbc9418,0813565430,JMB,2024,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL1172a002,Penelitian Sustainable Energy - 72d16aed,0813565430,JMB,2022,Hibah Dikti,50000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL42b09769,Penelitian Sustainable Energy - c7aefceb,0543823431,JSA,2024,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL992afbb6,Penelitian Community Development - a219c78e,0543823431,JSA,2022,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLd2d9a07c,Penelitian Sustainable Energy - 6787c990,0342608433,JSA,2024,Mandiri,5000000,Sustainable Energy,Jurnal Internasional,True,True,2026-05-17T15:02:44+07:00
PNL9e55508b,Penelitian Community Development - c0309286,0342608433,JSA,2020,Industri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLbd94b325,Penelitian Sustainable Energy - 52b0a2a1,0550919434,JTP,2025,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLa1ef8cf4,Penelitian Community Development - fa866203,0550919434,JTP,2024,Dana ITERA,10000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL084b5104,Penelitian Sustainable Energy - cf57981d,0277146435,JSA,2025,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL0f6f94ac,Penelitian Community Development - 923d5f68,0277146435,JSA,2022,Industri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL798c3a6b,Penelitian Sustainable Energy - 2068cd13,0960758436,JTI,2025,Dana ITERA,5000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL1c1f3640,Penelitian Community Development - 80f16166,0960758436,JTI,2024,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNLe74192e5,Penelitian Sustainable Energy - 9024ae86,0960758436,JTI,2021,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLebaf8391,Penelitian Green Infrastructure - aab552d1,0984515437,JTI,2021,Industri,5000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL037d3b3d,Penelitian Green Infrastructure - dc946b4b,0984515437,JTI,2022,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL849ea854,Penelitian Innovative Industry - e126d06c,0984515437,JTI,2021,Hibah Dikti,10000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL71e65630,Penelitian Green Infrastructure - 143abbdb,0980274438,JTI,2020,Industri,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL75e96e1d,Penelitian Green Infrastructure - 5f692ab1,0980274438,JTI,2023,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLc6e11044,Penelitian Community Development - 59074be3,0980274438,JTI,2021,Hibah Dikti,25000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL9211c5e0,Penelitian Green Infrastructure - b685c00a,0861537439,JTK,2021,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLe9501089,Penelitian Community Development - 1112eaad,0861537439,JTK,2022,Dana ITERA,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL1a86bcd4,Penelitian Green Infrastructure - 4bbfc762,0686745440,JTP,2021,Industri,100000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNLa79078ab,Penelitian Community Development - 25990971,0625493441,JTI,2020,Industri,100000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLbefb086e,Penelitian Green Infrastructure - 21458d20,0625493441,JTI,2025,Industri,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL43b23b14,Penelitian Innovative Industry - adefa83a,0140483442,JSA,2023,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNLefceb4dc,Penelitian Green Infrastructure - a9389ea5,0140483442,JSA,2024,Industri,10000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLc2156191,Penelitian Innovative Industry - 8269bb6a,0327041443,JTK,2022,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLf3437d53,Penelitian Green Infrastructure - 009ed880,0327041443,JTK,2024,Dana ITERA,25000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNL97f442dc,Penelitian Innovative Industry - 6328c1f1,0981066444,JTP,2025,Dana ITERA,100000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd32c96c3,Penelitian Sustainable Energy - 822ea817,0887456445,JTP,2023,Industri,100000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL2ab4f23d,Penelitian Green Infrastructure - 033db011,0887456445,JTP,2021,Dana ITERA,50000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLc24dd980,Penelitian Green Infrastructure - 7c222d12,0851856446,JTK,2025,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL73ffd1e0,Penelitian Community Development - b1bfba1a,0851856446,JTK,2023,Dana ITERA,100000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLb2fb3a79,Penelitian Innovative Industry - 0162b0de,0851856446,JTK,2021,Mandiri,250000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNLaf24d7d1,Penelitian Innovative Industry - 5e9d4ab6,0432875447,JTI,2025,Mandiri,100000000,Community Development,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL8c642b3b,Penelitian Community Development - 088b1c40,0432875447,JTI,2022,Hibah Dikti,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLbad7bccb,Penelitian Community Development - 6a19060b,0432875447,JTI,2022,Mandiri,250000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLc11bbcc4,Penelitian Innovative Industry - 8a2f0cc9,0582088448,JTP,2025,Industri,250000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL035485d7,Penelitian Sustainable Energy - 5c88d59b,0582088448,JTP,2025,Dana ITERA,50000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL5da2adbf,Penelitian Innovative Industry - 3feaa4f7,0514594449,JTP,2024,Dana ITERA,25000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL7703aba4,Penelitian Green Infrastructure - b8f404d5,0514594449,JTP,2020,Industri,50000000,Green Infrastructure,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNL6c597e11,Penelitian Green Infrastructure - 7d9997c5,0651207450,JTK,2024,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL389dd5eb,Penelitian Innovative Industry - 7d290ffe,0651207450,JTK,2023,Industri,5000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNL352b8bdb,Penelitian Sustainable Energy - 8bc718ed,0334615451,JTI,2022,Hibah Dikti,25000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNLfb9c23ea,Penelitian Sustainable Energy - 1b0758c0,0334615451,JTI,2022,Hibah Dikti,5000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLf4cee257,Penelitian Sustainable Energy - 1b75daab,0334615451,JTI,2020,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL503ac3bd,Penelitian Community Development - f1c5d642,0306695452,JSA,2023,Industri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL6748b56e,Penelitian Community Development - 07a1c874,0360173453,JTI,2020,Hibah Dikti,100000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLa85a088a,Penelitian Community Development - 5d97bfad,0360173453,JTI,2020,Industri,250000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL4e80bab1,Penelitian Community Development - d0877a09,0798294454,JTI,2024,Industri,50000000,Innovative Industry,Belum,False,True,2026-05-17T15:02:44+07:00
PNL72324758,Penelitian Community Development - 275b047e,0798294454,JTI,2021,Industri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd6f8954d,Penelitian Community Development - ebf3bdaa,0427571455,JSA,2022,Hibah Dikti,25000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL90fc1c4c,Penelitian Innovative Industry - 57165704,0427571455,JSA,2024,Industri,50000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNL01ea0dd8,Penelitian Green Infrastructure - 5b7f98f9,0417704456,JTI,2024,Dana ITERA,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL1fd66a4c,Penelitian Community Development - 50eaf1b0,0417704456,JTI,2024,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL483310b5,Penelitian Community Development - 90ec4160,0188244457,JTI,2023,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa6fab685,Penelitian Innovative Industry - c278241f,0168926458,JTK,2020,Industri,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLb70d08ff,Penelitian Innovative Industry - be6186ab,0168926458,JTK,2020,Industri,50000000,Sustainable Energy,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNLfd1c095f,Penelitian Green Infrastructure - 2d866d8d,0973834459,JTK,2023,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLe0265014,Penelitian Innovative Industry - c0ed0287,0973834459,JTK,2022,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL0198e3fe,Penelitian Green Infrastructure - 8f9e8e49,0258633460,JSA,2025,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNLfd8637f7,Penelitian Community Development - f733e930,0694306461,JTK,2024,Dana ITERA,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLd244c235,Penelitian Sustainable Energy - 20b39fe4,0694306461,JTK,2020,Mandiri,25000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL0ae8e853,Penelitian Innovative Industry - ef673a79,0673376462,JTI,2023,Dana ITERA,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL92db453a,Penelitian Sustainable Energy - eb7406b6,0673376462,JTI,2022,Mandiri,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLfea9112d,Penelitian Community Development - fcccd37b,0277173463,JTI,2021,Industri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL8c096477,Penelitian Innovative Industry - 72dd64fb,0277173463,JTI,2022,Hibah Dikti,50000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL604e7492,Penelitian Sustainable Energy - ce3a7c9f,0831542465,JMB,2023,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL4cc7c312,Penelitian Innovative Industry - 60e825f9,0831542465,JMB,2022,Dana ITERA,50000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL4d0d10a0,Penelitian Sustainable Energy - cf62fe0d,0831542465,JMB,2022,Mandiri,10000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNLbcb284e1,Penelitian Sustainable Energy - e4fb8a3f,0839791466,JSA,2021,Industri,25000000,Sustainable Energy,Belum,False,True,2026-05-17T15:02:44+07:00
PNL46c73e43,Penelitian Innovative Industry - 416e60d1,0839791466,JSA,2021,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLc84c81af,Penelitian Innovative Industry - dbccbd71,0819519467,JTP,2020,Hibah Dikti,10000000,Community Development,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNL9a84fc23,Penelitian Innovative Industry - 5a455151,0819519467,JTP,2021,Industri,250000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL247de682,Penelitian Community Development - d6af5056,0490557468,JSA,2021,Dana ITERA,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL8d4882ac,Penelitian Green Infrastructure - aefbd1b1,0490557468,JSA,2025,Hibah Dikti,25000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNLb381f2af,Penelitian Sustainable Energy - 5f115582,0490557468,JSA,2025,Dana ITERA,250000000,Innovative Industry,Belum,True,True,2026-05-17T15:02:44+07:00
PNL5dda3745,Penelitian Community Development - 077238ee,0343772469,JTI,2021,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLf22a8ee4,Penelitian Green Infrastructure - e57b05cf,0343772469,JTI,2024,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3225d57b,Penelitian Community Development - 43c0458e,0645571470,JTK,2021,Mandiri,10000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL833b094a,Penelitian Green Infrastructure - efcef040,0645571470,JTK,2021,Mandiri,5000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL48020ae4,Penelitian Community Development - b98c4ce5,0645571470,JTK,2021,Industri,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL057725e6,Penelitian Innovative Industry - df85db8d,0645571470,JTK,2024,Dana ITERA,25000000,Community Development,Belum,False,True,2026-05-17T15:02:44+07:00
PNLbb358130,Penelitian Community Development - 1b691b14,0887831471,JTK,2021,Industri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL54d8f711,Penelitian Sustainable Energy - e85e5b0a,0979280472,JTI,2023,Hibah Dikti,5000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLa6c69bd6,Penelitian Green Infrastructure - e625ef2d,0979280472,JTI,2025,Dana ITERA,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL94d712e9,Penelitian Sustainable Energy - 94bec765,0979280472,JTI,2022,Industri,25000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNLbf57c347,Penelitian Innovative Industry - 725f6744,0335816473,JTI,2020,Dana ITERA,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL017442ad,Penelitian Innovative Industry - fcb13505,0335816473,JTI,2022,Industri,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa8e2317f,Penelitian Green Infrastructure - 344e76f3,0496400474,JTP,2020,Hibah Dikti,10000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLb7ba1f08,Penelitian Community Development - 5dcc885a,0496400474,JTP,2020,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLaab295c4,Penelitian Sustainable Energy - 95cbab99,0690307475,JTK,2020,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL83345b1a,Penelitian Community Development - 83fa5682,0922440476,JMB,2022,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL572fc4da,Penelitian Innovative Industry - 9ab1914d,0628727477,JTP,2022,Industri,5000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLd4f1bc62,Penelitian Sustainable Energy - 37bc756d,0628727477,JTP,2025,Industri,25000000,Community Development,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL0525a0a1,Penelitian Innovative Industry - 7f4265b1,0681021478,JTK,2024,Industri,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL5965a001,Penelitian Green Infrastructure - d36f9a06,0681021478,JTK,2022,Mandiri,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL0b466a7b,Penelitian Sustainable Energy - e9b5e789,0681021478,JTK,2022,Mandiri,100000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLa11f9097,Penelitian Community Development - 7f880815,0681021478,JTK,2023,Hibah Dikti,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLe548ec0e,Penelitian Sustainable Energy - 8fd2c304,0652685479,JSA,2020,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL1521155b,Penelitian Innovative Industry - 340757b2,0652685479,JSA,2021,Mandiri,50000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL7fe1991e,Penelitian Green Infrastructure - 0f110509,0898718480,JSA,2024,Mandiri,250000000,Sustainable Energy,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
