prestasi_id,mahasiswa_id,nama_kompetisi,bidang,tingkat,peringkat,tahun,dosen_pembina_id,ingested_at
PRSde3511f9,2020MTK47345,LKTIN Nasional,Olahraga,Institusi,Juara 1,2023,0640105774,2026-05-17T15:02:44+07:00
PRS544cbba8,2022TK24020,Pilmapres,Riset,Institusi,Juara 1,2025,0185705231,2026-05-17T15:02:44+07:00
PRS878d17e3,2022KIM27769,Electric Vehicle Competition,Seni,Regional,Finalis,2023,0766361272,2026-05-17T15:02:44+07:00
PRS48a929c9,2017TE06700,Gemastik,Teknologi,Internasional,Juara 1,2020,0112654127,2026-05-17T15:02:44+07:00
PRSae105d0b,2017TE05273,Data Science Challenge,Desain,Internasional,Juara 3,2024,0799515108,2026-05-17T15:02:44+07:00
PRSe00f1376,2022IF33985,Data Science Challenge,Desain,Institusi,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRSe44cb792,2022TG41949,Data Science Challenge,Seni,Institusi,Finalis,2022,0729516623,2026-05-17T15:02:44+07:00
PRS9d73de92,2016AG12354,IoT Hackathon,Seni,Nasional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRS5663e584,2021TL15765,National Bridge Competition,Debat,Internasional,Juara 2,2023,0958339145,2026-05-17T15:02:44+07:00
PRSfdcbee06,2017GD27301,LKTIN Nasional,Riset,Institusi,Juara 1,2020,0865721200,2026-05-17T15:02:44+07:00
PRS15f1b0c0,2016PWK32012,Electric Vehicle Competition,Debat,Regional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRS942c070b,2021TM34284,Geospatial Hackathon,Debat,Nasional,Juara 1,2022,0255889518,2026-05-17T15:02:44+07:00
PRS991f5af8,2016SI45937,Geospatial Hackathon,Olahraga,Regional,Juara 1,2020,0147429119,2026-05-17T15:02:44+07:00
PRSbd56592e,2022PWK12583,Electric Vehicle Competition,Riset,Nasional,Juara 1,2022,0374758663,2026-05-17T15:02:44+07:00
PRS308885af,2020FT22161,Geospatial Hackathon,Seni,Nasional,Finalis,2020,0360008548,2026-05-17T15:02:44+07:00
PRS71e7dbb4,2017TLK20303,Pilmapres,Desain,Regional,Finalis,2020,0462665591,2026-05-17T15:02:44+07:00
PRS0afcd944,2017TE07950,Pilmapres,Teknologi,Nasional,Juara 1,2022,0463736400,2026-05-17T15:02:44+07:00
PRSb4d3b23b,2023KIM21547,National Bridge Competition,Seni,Nasional,Juara 1,2025,0813565430,2026-05-17T15:02:44+07:00
PRS092e9f6b,2023SI07621,Data Science Challenge,Riset,Institusi,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRS03ee715f,2023SK28426,National Bridge Competition,Riset,Institusi,Juara 2,2020,0127299153,2026-05-17T15:02:44+07:00
PRSd9dd517a,2020IF26295,ONMIPA,Desain,Nasional,Finalis,2022,0824983040,2026-05-17T15:02:44+07:00
PRS4ffba75d,2018TP12716,Imagine Cup,Riset,Regional,Juara 3,2022,0690307475,2026-05-17T15:02:44+07:00
PRSbc3bfb6a,2023MTK27879,Shell Eco-Marathon,Desain,Regional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS63301900,2016SI34874,Data Science Challenge,Teknologi,Regional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRSf7b7f182,2024FIS45335,ONMIPA,Riset,Regional,Juara 2,2023,0838270795,2026-05-17T15:02:44+07:00
PRS57f50955,2019KIM27287,Gemastik,Desain,Institusi,Juara 3,2021,,2026-05-17T15:02:44+07:00
PRS47ac7661,2025FIS23121,Shell Eco-Marathon,Seni,Internasional,Juara 2,2021,0256328595,2026-05-17T15:02:44+07:00
PRS0ce4dd12,2024MTK17997,Electric Vehicle Competition,Desain,Nasional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS36d4d6ca,2017GD10064,Gemastik,Seni,Regional,Juara 2,2022,0292624276,2026-05-17T15:02:44+07:00
PRS53e7d8ec,2021TLK20795,Imagine Cup,Olahraga,Institusi,Juara 1,2021,,2026-05-17T15:02:44+07:00
PRSece4987a,2020SI03888,Electric Vehicle Competition,Debat,Institusi,Juara 2,2023,0226125307,2026-05-17T15:02:44+07:00
PRS826e0692,2020MTK21850,Shell Eco-Marathon,Desain,Institusi,Juara 3,2022,0577126407,2026-05-17T15:02:44+07:00
PRS95106dd5,2018AR05783,KMIPN,Desain,Institusi,Finalis,2021,,2026-05-17T15:02:44+07:00
PRS6204bf21,2021GD43734,IoT Hackathon,Seni,Regional,Finalis,2024,0391276004,2026-05-17T15:02:44+07:00
PRS69c38108,2018TK45997,Imagine Cup,Desain,Regional,Juara 2,2024,0445093544,2026-05-17T15:02:44+07:00
PRScaf1e13d,2018GD20038,Geospatial Hackathon,Seni,Institusi,Juara 2,2023,0909380751,2026-05-17T15:02:44+07:00
PRS01c528dd,2017FT13322,Data Science Challenge,Seni,Nasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRSfcd8295a,2020IF33742,Data Science Challenge,Debat,Regional,Juara 1,2025,0953179084,2026-05-17T15:02:44+07:00
PRSf3d100b3,2021TP42109,ONMIPA,Olahraga,Internasional,Juara 3,2022,0675179179,2026-05-17T15:02:44+07:00
PRS47e0b0fd,2022GD23712,Geospatial Hackathon,Desain,Institusi,Juara 2,2025,0811422277,2026-05-17T15:02:44+07:00
PRS3ee9391f,2016GD29915,National Bridge Competition,Riset,Nasional,Juara 2,2023,0887456445,2026-05-17T15:02:44+07:00
PRSd2bbecd3,2016TL41160,Electric Vehicle Competition,Olahraga,Institusi,Finalis,2025,0694306461,2026-05-17T15:02:44+07:00
PRSa20122a2,2018TE02259,PKM Dikti,Seni,Nasional,Juara 3,2021,0819519467,2026-05-17T15:02:44+07:00
PRSf825fd33,2024TP43451,National Bridge Competition,Seni,Internasional,Juara 2,2023,0923173165,2026-05-17T15:02:44+07:00
PRS0f9da20e,2022MB02261,ACM ICPC Regional,Seni,Institusi,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRS56292cf2,2019TI39008,Kontes Robot Indonesia,Debat,Institusi,Juara 3,2024,0414263369,2026-05-17T15:02:44+07:00
PRSd2819077,2022GD13703,KMIPN,Riset,Regional,Juara 1,2020,0812801180,2026-05-17T15:02:44+07:00
PRSeffd67d2,2021FT21733,Pilmapres,Debat,Internasional,Juara 2,2021,0949711351,2026-05-17T15:02:44+07:00
PRSc3322ac1,2017TI49591,KMIPN,Teknologi,Nasional,Juara 2,2020,,2026-05-17T15:02:44+07:00
PRSacf31d01,2019IF04971,Pilmapres,Olahraga,Nasional,Juara 3,2023,0368798315,2026-05-17T15:02:44+07:00
PRS58fdb992,2024FT17244,KMIPN,Teknologi,Regional,Juara 1,2025,0179655199,2026-05-17T15:02:44+07:00
PRSeb2a6390,2018TI24557,Electric Vehicle Competition,Teknologi,Regional,Finalis,2025,0351616741,2026-05-17T15:02:44+07:00
PRS4996c476,2017FT32704,National Bridge Competition,Teknologi,Regional,Juara 3,2023,0219485380,2026-05-17T15:02:44+07:00
PRS022d4580,2020SI32897,Shell Eco-Marathon,Teknologi,Nasional,Finalis,2023,0713071195,2026-05-17T15:02:44+07:00
PRS8f2d1b05,2020TM34029,Kontes Robot Indonesia,Teknologi,Regional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS5035ba89,2025SK09810,ACM ICPC Regional,Olahraga,Internasional,Juara 1,2025,0498823030,2026-05-17T15:02:44+07:00
PRS05dca734,2019FT30568,LKTIN Nasional,Debat,Regional,Juara 3,2025,0391353715,2026-05-17T15:02:44+07:00
PRS81c565a5,2023FIS41355,National Bridge Competition,Olahraga,Institusi,Juara 3,2021,0990753103,2026-05-17T15:02:44+07:00
PRSd6d11b56,2018MTK46100,Imagine Cup,Debat,Institusi,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRSca30b52f,2019AR37083,Pilmapres,Seni,Regional,Juara 3,2023,,2026-05-17T15:02:44+07:00
PRS87499eb0,2024GD27748,Smart City Competition,Teknologi,Institusi,Juara 1,2024,0205366636,2026-05-17T15:02:44+07:00
PRS103dc6d0,2025GD24120,Pilmapres,Seni,Nasional,Juara 1,2025,0667058624,2026-05-17T15:02:44+07:00
PRSdd6acdc2,2017TM29571,Electric Vehicle Competition,Teknologi,Internasional,Finalis,2024,0100020421,2026-05-17T15:02:44+07:00
PRSd1170176,2021GD37028,LKTIN Nasional,Teknologi,Internasional,Finalis,2020,0487818422,2026-05-17T15:02:44+07:00
PRSbfadd6ae,2021TS47720,KMIPN,Debat,Institusi,Juara 1,2022,0342254194,2026-05-17T15:02:44+07:00
PRSa549e4df,2022PWK13916,Electric Vehicle Competition,Debat,Internasional,Juara 3,2022,0774329495,2026-05-17T15:02:44+07:00
PRS3c37d5b7,2016GD28987,Shell Eco-Marathon,Seni,Internasional,Finalis,2023,0543002177,2026-05-17T15:02:44+07:00
PRS94f1a639,2018FIS13711,Shell Eco-Marathon,Debat,Regional,Juara 2,2020,0776024327,2026-05-17T15:02:44+07:00
PRSdade9e4b,2022GL08548,Data Science Challenge,Teknologi,Nasional,Juara 3,2021,0848129578,2026-05-17T15:02:44+07:00
PRS0c4bcb68,2017GL44446,Shell Eco-Marathon,Riset,Nasional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRS563ab2b3,2021KIM03884,LKTIN Nasional,Debat,Nasional,Juara 2,2024,0606430614,2026-05-17T15:02:44+07:00
PRS9e99cfa0,2017TS42169,PKM Dikti,Olahraga,Nasional,Juara 2,2021,0824983040,2026-05-17T15:02:44+07:00
PRS6eb76544,2016TL43945,Smart City Competition,Desain,Nasional,Juara 2,2022,0882017279,2026-05-17T15:02:44+07:00
PRSea62a27d,2025BIO09790,PKM Dikti,Riset,Regional,Juara 3,2022,0887831471,2026-05-17T15:02:44+07:00
PRS702b03ee,2022AG05795,National Bridge Competition,Riset,Institusi,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS7c104983,2025GD00513,Electric Vehicle Competition,Olahraga,Regional,Juara 2,2021,,2026-05-17T15:02:44+07:00
PRSf68f1f5e,2019MB40628,KMIPN,Seni,Institusi,Finalis,2021,0277173463,2026-05-17T15:02:44+07:00
PRSc63d23db,2023BIO46025,Kontes Robot Indonesia,Seni,Internasional,Juara 1,2021,0713071195,2026-05-17T15:02:44+07:00
PRS7727b44f,2025TLK31427,Electric Vehicle Competition,Debat,Institusi,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS789aa074,2017FT43406,Electric Vehicle Competition,Olahraga,Internasional,Juara 2,2023,0708972248,2026-05-17T15:02:44+07:00
PRSea378fd0,2018TG06587,IoT Hackathon,Desain,Institusi,Juara 2,2020,0379549593,2026-05-17T15:02:44+07:00
PRSc2af425e,2020TP07483,ONMIPA,Seni,Institusi,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRSb3c9c655,2023GL17308,Shell Eco-Marathon,Debat,Internasional,Juara 3,2023,0374758663,2026-05-17T15:02:44+07:00
PRS07774308,2023GD02728,Pilmapres,Riset,Institusi,Juara 1,2020,,2026-05-17T15:02:44+07:00
PRSad8443d5,2019GL40984,Smart City Competition,Debat,Nasional,Juara 2,2025,0651207450,2026-05-17T15:02:44+07:00
PRS123404d9,2019TP46554,National Bridge Competition,Desain,Regional,Finalis,2022,0417704456,2026-05-17T15:02:44+07:00
PRS2376605e,2023TP36321,PKM Dikti,Seni,Institusi,Juara 2,2025,0955474780,2026-05-17T15:02:44+07:00
PRS2241af6e,2018TLK23492,KMIPN,Seni,Nasional,Juara 1,2024,0624774525,2026-05-17T15:02:44+07:00
PRS9b917021,2024TM04116,Shell Eco-Marathon,Seni,Institusi,Finalis,2020,0881074261,2026-05-17T15:02:44+07:00
PRS868c7c8b,2022SI47420,LKTIN Nasional,Seni,Institusi,Juara 1,2022,0201717486,2026-05-17T15:02:44+07:00
PRSd4cc5fdb,2018IF33439,Shell Eco-Marathon,Debat,Nasional,Juara 3,2023,0761882207,2026-05-17T15:02:44+07:00
PRS1caf4f4d,2022AG04075,Smart City Competition,Seni,Nasional,Juara 3,2025,0342254194,2026-05-17T15:02:44+07:00
PRSf02bcb7d,2025TK35607,Imagine Cup,Olahraga,Institusi,Finalis,2023,,2026-05-17T15:02:44+07:00
PRSb5cc93c8,2017TI28443,Imagine Cup,Debat,Internasional,Juara 1,2020,0673229322,2026-05-17T15:02:44+07:00
PRS4349250e,2025IF21191,KMIPN,Desain,Institusi,Juara 3,2024,0598522562,2026-05-17T15:02:44+07:00
PRS4a8a2a6a,2020TE32104,ACM ICPC Regional,Teknologi,Institusi,Juara 3,2020,0619030569,2026-05-17T15:02:44+07:00
PRS405fac64,2023FT20626,Smart City Competition,Teknologi,Institusi,Juara 2,2021,0853327115,2026-05-17T15:02:44+07:00
PRS0563ab92,2022TP22525,Shell Eco-Marathon,Riset,Internasional,Juara 2,2022,0831412729,2026-05-17T15:02:44+07:00
PRSca95994d,2022MTK25817,Electric Vehicle Competition,Debat,Nasional,Juara 1,2023,0749047109,2026-05-17T15:02:44+07:00
PRS64c8b464,2016KIM20780,Imagine Cup,Riset,Nasional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRSbbe427e4,2025AG31403,LKTIN Nasional,Olahraga,Regional,Juara 3,2023,0803723574,2026-05-17T15:02:44+07:00
PRSead1761b,2017TL27485,ACM ICPC Regional,Riset,Internasional,Juara 2,2025,0371226688,2026-05-17T15:02:44+07:00
PRSee39fc92,2019GD05269,Kontes Robot Indonesia,Desain,Institusi,Juara 1,2021,0486340483,2026-05-17T15:02:44+07:00
PRS81a6d4df,2019TS00710,Shell Eco-Marathon,Seni,Internasional,Juara 3,2022,0774329495,2026-05-17T15:02:44+07:00
PRS9ea27bb7,2017SK01417,Geospatial Hackathon,Desain,Institusi,Juara 3,2023,0234284612,2026-05-17T15:02:44+07:00
PRSdc6042f4,2016BIO10914,Shell Eco-Marathon,Debat,Institusi,Juara 3,2021,0805147760,2026-05-17T15:02:44+07:00
PRSb3ec1c79,2025TS27192,PKM Dikti,Riset,Regional,Juara 3,2021,0711883513,2026-05-17T15:02:44+07:00
PRS24ae0e77,2023TK04815,National Bridge Competition,Desain,Regional,Juara 2,2024,0293185521,2026-05-17T15:02:44+07:00
PRS89b8a89a,2020AG15786,Geospatial Hackathon,Debat,Nasional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS7123397f,2018TL01475,Kontes Robot Indonesia,Desain,Nasional,Juara 2,2020,0880599256,2026-05-17T15:02:44+07:00
PRSee75bc5a,2025BIO42019,Smart City Competition,Debat,Internasional,Finalis,2020,0485112616,2026-05-17T15:02:44+07:00
PRS172574fe,2020TLK43045,Smart City Competition,Riset,Institusi,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS120fe54e,2020GD23625,Data Science Challenge,Seni,Nasional,Juara 3,2025,0201548718,2026-05-17T15:02:44+07:00
PRS79c6165b,2019AR22945,Kontes Robot Indonesia,Desain,Institusi,Juara 2,2025,0788047184,2026-05-17T15:02:44+07:00
PRSc3e7ed4b,2021TP34275,National Bridge Competition,Seni,Nasional,Finalis,2021,0438914586,2026-05-17T15:02:44+07:00
PRS3c5c5b3d,2016FT18015,ONMIPA,Desain,Regional,Juara 3,2020,0404161028,2026-05-17T15:02:44+07:00
PRS9b56f369,2023KIM34748,PKM Dikti,Debat,Regional,Juara 1,2025,0998083133,2026-05-17T15:02:44+07:00
PRSfa62872e,2023BIO18045,Kontes Robot Indonesia,Debat,Nasional,Juara 2,2021,0745422052,2026-05-17T15:02:44+07:00
PRS9d2f62d6,2023TK35581,Electric Vehicle Competition,Riset,Institusi,Juara 3,2023,0194254570,2026-05-17T15:02:44+07:00
PRSa0569654,2023TM01352,Geospatial Hackathon,Teknologi,Institusi,Juara 2,2020,0529337529,2026-05-17T15:02:44+07:00
PRSe77b98b8,2022AR06545,Pilmapres,Debat,Institusi,Finalis,2020,0863617293,2026-05-17T15:02:44+07:00
PRSa4f1cd20,2017TP42378,KMIPN,Desain,Internasional,Finalis,2025,0981066444,2026-05-17T15:02:44+07:00
PRSde9369c0,2025GL01024,LKTIN Nasional,Desain,Institusi,Juara 2,2022,0417704456,2026-05-17T15:02:44+07:00
PRS614dfb85,2025AR01056,IoT Hackathon,Debat,Internasional,Juara 1,2021,,2026-05-17T15:02:44+07:00
PRScae8543b,2021GD24435,Geospatial Hackathon,Debat,Nasional,Finalis,2025,0142576264,2026-05-17T15:02:44+07:00
PRS28cbb93b,2019TS26520,ONMIPA,Riset,Institusi,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRS631c8466,2016TM15043,LKTIN Nasional,Seni,Internasional,Finalis,2022,0349041242,2026-05-17T15:02:44+07:00
PRSa5e64e84,2016SK29212,IoT Hackathon,Debat,Regional,Finalis,2021,,2026-05-17T15:02:44+07:00
PRS8e759ae2,2020PWK21999,Smart City Competition,Riset,Nasional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS261415e2,2020FT37913,Kontes Robot Indonesia,Debat,Nasional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS8e019357,2024AR15002,LKTIN Nasional,Riset,Regional,Juara 2,2020,0484403662,2026-05-17T15:02:44+07:00
PRSed814716,2020FIS41027,LKTIN Nasional,Riset,Nasional,Finalis,2023,0121583657,2026-05-17T15:02:44+07:00
PRSb644695d,2020TE13963,KMIPN,Seni,Institusi,Juara 2,2021,0911592690,2026-05-17T15:02:44+07:00
PRS7ce2003e,2017TK09110,Electric Vehicle Competition,Seni,Nasional,Finalis,2020,0137395197,2026-05-17T15:02:44+07:00
PRSba8ec072,2020TE18081,Geospatial Hackathon,Riset,Internasional,Juara 1,2021,0849070298,2026-05-17T15:02:44+07:00
PRS337f40ec,2016GD23868,National Bridge Competition,Desain,Regional,Juara 1,2025,0979280472,2026-05-17T15:02:44+07:00
PRS31094198,2023FIS10575,Data Science Challenge,Desain,Nasional,Juara 1,2020,0602456679,2026-05-17T15:02:44+07:00
PRS6094a0c0,2017SI05734,KMIPN,Olahraga,Institusi,Finalis,2025,0140483442,2026-05-17T15:02:44+07:00
PRSde039b5d,2021PWK17919,Shell Eco-Marathon,Seni,Institusi,Juara 3,2020,0957772755,2026-05-17T15:02:44+07:00
PRSf34756c6,2024MTK41790,Geospatial Hackathon,Seni,Internasional,Juara 1,2022,0801875223,2026-05-17T15:02:44+07:00
PRScb578379,2018SI41137,Kontes Robot Indonesia,Debat,Institusi,Juara 3,2024,0910336106,2026-05-17T15:02:44+07:00
PRS209f2204,2018TP35642,LKTIN Nasional,Teknologi,Institusi,Finalis,2020,,2026-05-17T15:02:44+07:00
PRScead6b52,2019GD05269,LKTIN Nasional,Olahraga,Internasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS63402d5d,2024TLK41979,Imagine Cup,Olahraga,Internasional,Juara 2,2023,0869361637,2026-05-17T15:02:44+07:00
PRS22e15ace,2022FT01776,Imagine Cup,Teknologi,Internasional,Juara 1,2024,0196370265,2026-05-17T15:02:44+07:00
PRSc51d578a,2025GL35061,National Bridge Competition,Riset,Regional,Juara 3,2024,0998600290,2026-05-17T15:02:44+07:00
PRSb70b9d45,2021SK25276,KMIPN,Riset,Nasional,Juara 2,2025,0984515437,2026-05-17T15:02:44+07:00
PRSe9439582,2019KIM12349,National Bridge Competition,Olahraga,Nasional,Juara 3,2024,0870962560,2026-05-17T15:02:44+07:00
PRSb1cb159e,2023FIS34750,IoT Hackathon,Debat,Institusi,Juara 3,2023,0432608658,2026-05-17T15:02:44+07:00
PRS48a18ec9,2016FIS02576,Electric Vehicle Competition,Riset,Nasional,Juara 3,2022,0899375158,2026-05-17T15:02:44+07:00
PRS61d9ae92,2018SK22854,Smart City Competition,Seni,Nasional,Finalis,2021,0216090404,2026-05-17T15:02:44+07:00
PRSd143a0ca,2018GD12581,IoT Hackathon,Riset,Internasional,Juara 3,2022,0476724303,2026-05-17T15:02:44+07:00
PRSf5df681a,2021AR02736,Shell Eco-Marathon,Debat,Regional,Juara 2,2022,,2026-05-17T15:02:44+07:00
PRSf5fd878d,2021MTK22400,ACM ICPC Regional,Desain,Nasional,Juara 1,2024,0460551318,2026-05-17T15:02:44+07:00
PRS9dea3200,2018TL49676,LKTIN Nasional,Riset,Nasional,Juara 1,2022,0819519467,2026-05-17T15:02:44+07:00
PRS187803f1,2018MB22138,ONMIPA,Debat,Regional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS691b2fa1,2020AG49654,IoT Hackathon,Olahraga,Regional,Finalis,2022,0763288187,2026-05-17T15:02:44+07:00
PRS4ed7fe27,2019TP46554,Imagine Cup,Debat,Institusi,Juara 2,2022,0319399744,2026-05-17T15:02:44+07:00
PRS03b35527,2021KIM43120,Electric Vehicle Competition,Teknologi,Nasional,Juara 2,2020,0228954609,2026-05-17T15:02:44+07:00
PRS7e671ef6,2024TS09641,Geospatial Hackathon,Debat,Nasional,Juara 2,2023,0460551318,2026-05-17T15:02:44+07:00
PRSc0a11882,2024BIO07210,Shell Eco-Marathon,Seni,Institusi,Juara 3,2020,0655905337,2026-05-17T15:02:44+07:00
PRSc3b73169,2019KIM13849,KMIPN,Debat,Regional,Juara 2,2023,0910336106,2026-05-17T15:02:44+07:00
PRS704c5f16,2020TI37216,ONMIPA,Desain,Nasional,Finalis,2021,0251560772,2026-05-17T15:02:44+07:00
PRS6c4ce38b,2021MTK07369,PKM Dikti,Desain,Institusi,Juara 2,2025,0203799771,2026-05-17T15:02:44+07:00
PRSa0512efa,2016KIM11963,PKM Dikti,Debat,Institusi,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRSd1870b63,2023SK22080,Imagine Cup,Desain,Nasional,Juara 1,2024,0290415002,2026-05-17T15:02:44+07:00
PRSb8065758,2021AR49424,ACM ICPC Regional,Debat,Institusi,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRSd4120bc1,2017MB48734,Geospatial Hackathon,Desain,Institusi,Finalis,2020,0595041283,2026-05-17T15:02:44+07:00
PRS70974b11,2019GD19038,Shell Eco-Marathon,Seni,Nasional,Finalis,2024,0747996727,2026-05-17T15:02:44+07:00
PRS916e9b22,2023MTK10653,Gemastik,Olahraga,Nasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRSf26e1cd4,2023MTK13917,Electric Vehicle Competition,Debat,Institusi,Juara 1,2022,0881074261,2026-05-17T15:02:44+07:00
PRSbe23fa20,2017AR08119,Electric Vehicle Competition,Riset,Institusi,Juara 2,2023,0943629218,2026-05-17T15:02:44+07:00
PRS192937e2,2024PWK42774,Shell Eco-Marathon,Desain,Nasional,Juara 1,2024,0654462139,2026-05-17T15:02:44+07:00
PRSea47b0a8,2022SK20067,LKTIN Nasional,Olahraga,Institusi,Juara 2,2025,0619030569,2026-05-17T15:02:44+07:00
PRSf075a7ed,2024GD28785,Imagine Cup,Debat,Nasional,Finalis,2020,0368635701,2026-05-17T15:02:44+07:00
PRSb7639fd5,2024GD48657,Geospatial Hackathon,Desain,Nasional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS7f4c04c7,2019TS20843,Smart City Competition,Seni,Regional,Juara 1,2025,0380396539,2026-05-17T15:02:44+07:00
PRS6791ce1f,2021FT12911,PKM Dikti,Seni,Institusi,Juara 2,2024,0153824188,2026-05-17T15:02:44+07:00
PRSb658fafc,2020FT01181,Geospatial Hackathon,Debat,Institusi,Juara 1,2020,0598522562,2026-05-17T15:02:44+07:00
PRSad30c558,2023TLK25148,National Bridge Competition,Desain,Institusi,Finalis,2020,0169232549,2026-05-17T15:02:44+07:00
PRS23084c70,2019KIM48321,ACM ICPC Regional,Debat,Internasional,Finalis,2021,,2026-05-17T15:02:44+07:00
PRS799b3426,2021TK32637,KMIPN,Seni,Nasional,Juara 3,2024,0470130659,2026-05-17T15:02:44+07:00
PRSb2e04ad0,2016IF07976,Smart City Competition,Seni,Regional,Juara 2,2020,0668347202,2026-05-17T15:02:44+07:00
PRSf6234523,2024TS19091,Geospatial Hackathon,Seni,Regional,Juara 1,2025,0698519230,2026-05-17T15:02:44+07:00
PRS8bbb5a29,2019TG23737,Shell Eco-Marathon,Debat,Internasional,Finalis,2023,0242457215,2026-05-17T15:02:44+07:00
PRSa828947f,2018TG36019,Electric Vehicle Competition,Riset,Institusi,Juara 2,2021,0499745224,2026-05-17T15:02:44+07:00
PRS218865b4,2020TS43961,IoT Hackathon,Seni,Regional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRSb2b6ae52,2019KIM37791,KMIPN,Seni,Institusi,Finalis,2025,0169232549,2026-05-17T15:02:44+07:00
PRS6e28cfa5,2023SK11925,Smart City Competition,Desain,Internasional,Finalis,2021,0413321762,2026-05-17T15:02:44+07:00
PRS71c6a838,2021KIM40060,IoT Hackathon,Debat,Nasional,Finalis,2023,,2026-05-17T15:02:44+07:00
PRSbe62a2db,2018TI02489,ONMIPA,Seni,Nasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS477844ec,2023GL02944,Pilmapres,Debat,Regional,Juara 3,2020,0172465665,2026-05-17T15:02:44+07:00
PRS551ed88b,2016TI11055,Gemastik,Seni,Regional,Finalis,2023,,2026-05-17T15:02:44+07:00
PRS373bbead,2017TK21775,Gemastik,Olahraga,Regional,Juara 3,2022,0871010383,2026-05-17T15:02:44+07:00
PRS468a5bc6,2023TK21339,Geospatial Hackathon,Teknologi,Nasional,Juara 3,2024,0675179179,2026-05-17T15:02:44+07:00
PRSbc81e084,2018IF46157,PKM Dikti,Olahraga,Nasional,Juara 3,2021,0525588370,2026-05-17T15:02:44+07:00
PRS9d1b9226,2024GD22602,Gemastik,Desain,Regional,Juara 2,2021,0380650533,2026-05-17T15:02:44+07:00
PRS0ce32f04,2022TM48956,Kontes Robot Indonesia,Seni,Nasional,Juara 1,2020,,2026-05-17T15:02:44+07:00
PRSadedcd02,2016FIS40886,Data Science Challenge,Teknologi,Internasional,Juara 1,2022,0160236694,2026-05-17T15:02:44+07:00
PRSb5169a6e,2019SI38068,Gemastik,Desain,Regional,Juara 1,2024,,2026-05-17T15:02:44+07:00
PRS91b12ccc,2025FIS46428,LKTIN Nasional,Olahraga,Nasional,Juara 3,2021,0860564142,2026-05-17T15:02:44+07:00
PRSdf5600d8,2023TL23759,PKM Dikti,Riset,Nasional,Finalis,2025,0327041443,2026-05-17T15:02:44+07:00
PRS58ab69eb,2024TLK19126,Electric Vehicle Competition,Teknologi,Regional,Finalis,2021,0869596193,2026-05-17T15:02:44+07:00
PRS929bb0a6,2024TP22803,Electric Vehicle Competition,Desain,Nasional,Juara 2,2021,0528663676,2026-05-17T15:02:44+07:00
PRS2284e59a,2022GD18344,Shell Eco-Marathon,Desain,Internasional,Juara 2,2025,0355505635,2026-05-17T15:02:44+07:00
PRSf2b52796,2019SK24985,Pilmapres,Olahraga,Institusi,Juara 1,2024,0313983511,2026-05-17T15:02:44+07:00
PRSd8cc3a8b,2017TK26185,Imagine Cup,Debat,Institusi,Juara 2,2020,,2026-05-17T15:02:44+07:00
PRS1c1fb1b9,2018TS47098,National Bridge Competition,Teknologi,Institusi,Juara 2,2022,0324734711,2026-05-17T15:02:44+07:00
PRS0d0d7fd0,2025SI16450,Geospatial Hackathon,Riset,Regional,Finalis,2024,,2026-05-17T15:02:44+07:00
PRS1f9e3b09,2019AG37652,PKM Dikti,Desain,Institusi,Juara 3,2025,0192941652,2026-05-17T15:02:44+07:00
PRSbb4e5a0f,2018TE25988,IoT Hackathon,Seni,Nasional,Juara 2,2020,0328050092,2026-05-17T15:02:44+07:00
PRS96ced191,2017TL27800,PKM Dikti,Debat,Regional,Juara 1,2025,0864209316,2026-05-17T15:02:44+07:00
PRS47dbd912,2019FIS24122,Geospatial Hackathon,Seni,Institusi,Juara 1,2024,0622363778,2026-05-17T15:02:44+07:00
PRS99917e79,2025GL41249,Gemastik,Seni,Nasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
