pkm_id,judul,dosen_id,jurusan_id,tahun,dana,lokasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PKMe0e28db9,Pengabdian Green Infrastructure - 6c26d600,0460551318,JSA,2020,10000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMb2bd1c51,Pengabdian Innovative Industry - 7141f976,0705021320,JMB,2024,25000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM63279868,Pengabdian Community Development - a705e7ac,0470712321,JSA,2021,10000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKMdfefb900,Pengabdian Sustainable Energy - 7345b6af,0470712321,JSA,2023,25000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMbc934460,Pengabdian Sustainable Energy - b2a19635,0673229322,JSA,2025,3000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM29352eeb,Pengabdian Community Development - 2a0ef365,0126684323,JTI,2020,3000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKM4ea383c8,Pengabdian Sustainable Energy - fc58024e,0697596325,JTP,2022,10000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM0bc3cb19,Pengabdian Community Development - 515ba798,0103203326,JSA,2020,25000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMa7644783,Pengabdian Innovative Industry - bb055ea3,0776024327,JTI,2021,3000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM06962af5,Pengabdian Sustainable Energy - aeb28d80,0776024327,JTI,2025,3000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM9a6832cb,Pengabdian Community Development - 58cfd929,0776024327,JTI,2021,10000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM1871de7a,Pengabdian Community Development - bf8edee0,0776024327,JTI,2025,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMdd859026,Pengabdian Innovative Industry - 8c5b6809,0776024327,JTI,2020,3000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM333ee468,Pengabdian Green Infrastructure - 792c11e1,0151833328,JTK,2022,5000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKM4d02f9de,Pengabdian Sustainable Energy - 5134a467,0388762329,JTK,2024,25000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM3fa68d1b,Pengabdian Green Infrastructure - 2cb821e6,0388762329,JTK,2020,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM9d9b13f3,Pengabdian Green Infrastructure - 08f4b52b,0461485330,JSA,2021,3000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM240bde75,Pengabdian Innovative Industry - af81b55b,0461485330,JSA,2023,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMa668a3a9,Pengabdian Community Development - 511b82c0,0657677331,JSA,2022,5000000,Pringsewu,True,True,2026-05-17T15:02:44+07:00
PKM62e480d2,Pengabdian Innovative Industry - f3fec779,0574391334,JTI,2025,25000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKMe29ceb2a,Pengabdian Sustainable Energy - 0ae0ea32,0467822335,JTI,2025,50000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM68ae1252,Pengabdian Innovative Industry - 0bc066dc,0655905337,JSA,2023,50000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM4187f74d,Pengabdian Innovative Industry - 7550c8de,0518137338,JSA,2025,3000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM41e01024,Pengabdian Sustainable Energy - 2ed688eb,0518137338,JSA,2021,5000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKMbb5298e4,Pengabdian Green Infrastructure - 11563257,0518137338,JSA,2020,5000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKMbd691096,Pengabdian Green Infrastructure - 0641cb9e,0818816340,JTI,2025,5000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM756d6f2c,Pengabdian Innovative Industry - 3a5414b8,0649226341,JTK,2021,5000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM17547273,Pengabdian Community Development - dc18411e,0551853342,JTP,2021,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM6843785d,Pengabdian Sustainable Energy - 79ed1e3e,0277478344,JTK,2020,10000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM2eef7a4d,Pengabdian Community Development - 86d0788c,0277478344,JTK,2025,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM4bd986df,Pengabdian Community Development - 0fe425ef,0277478344,JTK,2025,10000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM5d5533fb,Pengabdian Green Infrastructure - 9f6937fc,0608682345,JSA,2024,10000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM5129e91a,Pengabdian Community Development - 99180875,0467941346,JTK,2023,25000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM290ed9de,Pengabdian Community Development - 374c970d,0234143347,JTK,2024,3000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKMe6ae3ce3,Pengabdian Green Infrastructure - 0e0b0a36,0244821349,JTP,2022,3000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKMadab12ee,Pengabdian Innovative Industry - 37e289bb,0949711351,JTP,2024,50000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKMf4bd1d03,Pengabdian Innovative Industry - 5277c2df,0949711351,JTP,2025,50000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM440d3c03,Pengabdian Sustainable Energy - bf6f6cb7,0917117352,JTK,2020,50000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM283161d4,Pengabdian Community Development - d46050f5,0917117352,JTK,2025,25000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMd2d8435b,Pengabdian Sustainable Energy - f85a135f,0745561353,JTK,2025,10000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKMebb285e1,Pengabdian Sustainable Energy - 3e181da9,0745561353,JTK,2021,5000000,Lampung Tengah,True,True,2026-05-17T15:02:44+07:00
PKM503f280b,Pengabdian Community Development - 96af54c5,0894026355,JTP,2022,10000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKMb7230f2c,Pengabdian Community Development - 8672ac5c,0757514356,JTK,2021,3000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMe8d0d267,Pengabdian Green Infrastructure - d774d9c3,0191139357,JTK,2020,50000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM6441a6ee,Pengabdian Innovative Industry - 75b877f7,0277652358,JSA,2022,5000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM149e92e3,Pengabdian Sustainable Energy - 3225decd,0277652358,JSA,2023,50000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMc5249fc4,Pengabdian Green Infrastructure - 640517e1,0658264359,JTI,2023,3000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKM24873c5d,Pengabdian Innovative Industry - 93d6407e,0525850360,JSA,2022,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMc9a91213,Pengabdian Innovative Industry - be4d0c1d,0525850360,JSA,2020,5000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM5fcb9a1f,Pengabdian Green Infrastructure - 9d98521e,0525850360,JSA,2023,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMdcfaa5d1,Pengabdian Community Development - 349bc58e,0454163361,JTI,2025,50000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKMc11d5670,Pengabdian Green Infrastructure - e58f6175,0454163361,JTI,2022,50000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM94c10fef,Pengabdian Innovative Industry - 99bd7a1e,0209345362,JTP,2024,25000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKMd517b831,Pengabdian Community Development - 5fa16bca,0639058364,JMB,2022,25000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM50a23408,Pengabdian Innovative Industry - b1a8aae1,0639058364,JMB,2021,50000000,Tanggamus,True,False,2026-05-17T15:02:44+07:00
PKM98a5f120,Pengabdian Community Development - 51d82101,0311323366,JTP,2020,10000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM4b1cb996,Pengabdian Community Development - b07571d8,0311323366,JTP,2020,25000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM16eb3ca7,Pengabdian Innovative Industry - 3b3eff99,0313284367,JSA,2020,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMa283a820,Pengabdian Green Infrastructure - 9af9b816,0313284367,JSA,2024,25000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM45426662,Pengabdian Green Infrastructure - 017c7380,0639947368,JTP,2023,5000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM2229dd79,Pengabdian Green Infrastructure - 8eb5b635,0639947368,JTP,2020,25000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM14db584f,Pengabdian Green Infrastructure - 6653bdf7,0414263369,JTK,2023,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKMd0a58f7c,Pengabdian Innovative Industry - 5e541912,0525588370,JTP,2022,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM04bd0da8,Pengabdian Innovative Industry - 7f91d687,0525588370,JTP,2023,3000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKM2af537f6,Pengabdian Sustainable Energy - 8648936a,0286052371,JTP,2023,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMd6587997,Pengabdian Innovative Industry - d58eba5f,0286052371,JTP,2021,5000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMe2bdea19,Pengabdian Sustainable Energy - 016ce307,0486297372,JTK,2024,3000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKMbc3a1097,Pengabdian Sustainable Energy - 20a3bf20,0486297372,JTK,2022,50000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKMd7968d9b,Pengabdian Sustainable Energy - 60bf7182,0886463375,JTI,2024,3000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKMae15e66f,Pengabdian Green Infrastructure - f46e7daf,0886463375,JTI,2023,10000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM17e7a9c7,Pengabdian Community Development - 80ff33bf,0289980376,JTK,2024,3000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM7a05740b,Pengabdian Community Development - 058c5f99,0907887377,JSA,2022,5000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM0bf27b6c,Pengabdian Green Infrastructure - 5f090feb,0907887377,JSA,2021,25000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM37404184,Pengabdian Green Infrastructure - 4e4b9aaa,0483452378,JTI,2020,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM1009f15a,Pengabdian Green Infrastructure - 018a116c,0219485380,JTI,2023,25000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKMc9335bd1,Pengabdian Green Infrastructure - 09e8c731,0108592384,JTI,2023,50000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMf735cca4,Pengabdian Community Development - a46403cc,0454651386,JSA,2024,50000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM61806f94,Pengabdian Innovative Industry - b183b752,0454651386,JSA,2023,10000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM06beedca,Pengabdian Innovative Industry - ad6ac48a,0216657388,JSA,2025,10000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKM05a28f2f,Pengabdian Green Infrastructure - 5f02f3d0,0216657388,JSA,2022,3000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM4f043c48,Pengabdian Green Infrastructure - df014a8f,0298021391,JTK,2024,3000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM6b4e6724,Pengabdian Sustainable Energy - 84b02304,0298021391,JTK,2020,25000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMb4af1f2b,Pengabdian Innovative Industry - eba7984d,0594519393,JTP,2025,3000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM37e63cca,Pengabdian Community Development - bcc220ad,0884111394,JTP,2024,25000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKMd62d3b4e,Pengabdian Innovative Industry - 4a07c42e,0884111394,JTP,2023,10000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM8e417d14,Pengabdian Sustainable Energy - ac5eb63f,0468311395,JTK,2022,25000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKMcf9266ae,Pengabdian Sustainable Energy - 2b1c6f81,0468311395,JTK,2020,3000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMbdcdc297,Pengabdian Sustainable Energy - 0490c130,0432464396,JMB,2023,50000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM1c9ffe1e,Pengabdian Sustainable Energy - 372fc0a0,0573132397,JSA,2023,3000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM1f08537a,Pengabdian Community Development - 80452965,0626475398,JTK,2023,3000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM1f07e571,Pengabdian Green Infrastructure - 6e4c9a10,0463736400,JSA,2025,3000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKMa6d911ec,Pengabdian Sustainable Energy - 5a6c7190,0662116402,JTK,2023,25000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM407ff8c2,Pengabdian Sustainable Energy - 4ee69d60,0216090404,JTI,2022,5000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM028d3d63,Pengabdian Green Infrastructure - 53e3cc70,0384978405,JSA,2024,5000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM2da809c9,Pengabdian Community Development - 0506cebc,0384978405,JSA,2021,10000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM2017d87b,Pengabdian Innovative Industry - b9e5c6cd,0118862406,JTI,2024,50000000,Lampung Utara,True,False,2026-05-17T15:02:44+07:00
PKM1548e91d,Pengabdian Innovative Industry - e35caa59,0118862406,JTI,2025,10000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKMe0001a4a,Pengabdian Innovative Industry - 7b9cfe9b,0118862406,JTI,2023,5000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMfa4b34b5,Pengabdian Community Development - 686eac76,0118862406,JTI,2020,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMec8dc5f2,Pengabdian Sustainable Energy - 59ba3792,0406705409,JSA,2021,50000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM84a9fcb9,Pengabdian Sustainable Energy - 3ab4ae81,0983330410,JSA,2020,3000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM2e4d1ba5,Pengabdian Green Infrastructure - b7f44c60,0983330410,JSA,2021,25000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM05d86d98,Pengabdian Sustainable Energy - e0c3d02a,0205194411,JSA,2024,5000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKM47c71ce6,Pengabdian Sustainable Energy - c31e6bdb,0336679412,JTK,2023,10000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM7e024aed,Pengabdian Sustainable Energy - acd7c03d,0336679412,JTK,2025,50000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKM365986e4,Pengabdian Sustainable Energy - 9383bef2,0260512414,JTK,2022,3000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKMdaacda4a,Pengabdian Sustainable Energy - e08a6de7,0775111416,JTK,2024,25000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKMca0918fb,Pengabdian Innovative Industry - 457b1e9a,0775111416,JTK,2022,5000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM5304396c,Pengabdian Green Infrastructure - 39b78de1,0407151417,JSA,2020,3000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMf49b9da7,Pengabdian Community Development - f6182f66,0216220419,JTP,2021,10000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKMd9995163,Pengabdian Sustainable Energy - ffcecd5c,0747359423,JTI,2023,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMb6c5a1bf,Pengabdian Green Infrastructure - 6c32d4cb,0747359423,JTI,2023,5000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM98f03dfc,Pengabdian Innovative Industry - 8f81cb2d,0747359423,JTI,2023,3000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMac5da1ab,Pengabdian Sustainable Energy - 93bb545d,0990630424,JTK,2025,50000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMadc43496,Pengabdian Sustainable Energy - 51cea0bd,0246938425,JTK,2021,10000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKM99b0b547,Pengabdian Sustainable Energy - 650ff8e7,0246938425,JTK,2023,50000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKM2caf91e8,Pengabdian Community Development - d6c5e359,0124777426,JTI,2023,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM940ead0c,Pengabdian Innovative Industry - d10107ec,0174609427,JTK,2025,10000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM1c962743,Pengabdian Sustainable Energy - 950975f3,0283384428,JSA,2020,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM0b56e9be,Pengabdian Community Development - bc7fe37f,0283384428,JSA,2021,10000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM0ba681a3,Pengabdian Sustainable Energy - 5ee5091e,0813565430,JMB,2022,10000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMec89dfc2,Pengabdian Community Development - 959bc648,0543823431,JSA,2020,3000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM1e4bc1cc,Pengabdian Green Infrastructure - a8e0a128,0543823431,JSA,2023,3000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKMbe768e3b,Pengabdian Sustainable Energy - 12bb510a,0966823432,JSA,2024,25000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKM7e08b6cd,Pengabdian Community Development - 6e417e8e,0342608433,JSA,2025,25000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMca833da2,Pengabdian Sustainable Energy - bc6d1076,0550919434,JTP,2025,10000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM5b460bac,Pengabdian Innovative Industry - 6df6fdd4,0277146435,JSA,2020,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM55a3e0e9,Pengabdian Green Infrastructure - 28620954,0960758436,JTI,2022,25000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM37a3c995,Pengabdian Green Infrastructure - 57d31c36,0960758436,JTI,2023,3000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM559c061c,Pengabdian Community Development - 958a98ce,0960758436,JTI,2020,5000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM89a4b725,Pengabdian Innovative Industry - 7a177f6f,0980274438,JTI,2022,3000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKMdbf43c04,Pengabdian Sustainable Energy - 9128f8a9,0861537439,JTK,2022,10000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKMe4249ecc,Pengabdian Green Infrastructure - 3e149793,0861537439,JTK,2025,10000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM493a1dfa,Pengabdian Innovative Industry - 3cacbcfd,0625493441,JTI,2022,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM87cbf535,Pengabdian Sustainable Energy - d9a6f5bc,0140483442,JSA,2024,5000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM4761a13f,Pengabdian Community Development - b3d57f72,0140483442,JSA,2020,50000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM24a32bd5,Pengabdian Sustainable Energy - e1f75e8f,0327041443,JTK,2025,10000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM39e97b6b,Pengabdian Green Infrastructure - d6ccc9d8,0981066444,JTP,2020,50000000,Tulang Bawang,True,True,2026-05-17T15:02:44+07:00
PKM92e577cd,Pengabdian Green Infrastructure - a3321bc5,0887456445,JTP,2020,25000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM4b87605b,Pengabdian Innovative Industry - ba67f464,0887456445,JTP,2025,3000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMaecf8b62,Pengabdian Innovative Industry - bd9b2c35,0851856446,JTK,2025,50000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKMabf6dd5f,Pengabdian Community Development - 9e0f85e5,0851856446,JTK,2021,25000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMd1de9b5b,Pengabdian Community Development - 9367d8e8,0432875447,JTI,2021,50000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM0c21eaee,Pengabdian Community Development - 8d4d2407,0582088448,JTP,2021,25000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM49d5d5fa,Pengabdian Community Development - 6826d2fd,0582088448,JTP,2024,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMfc7548ea,Pengabdian Sustainable Energy - 834b2715,0514594449,JTP,2022,10000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM19eb6ee2,Pengabdian Innovative Industry - 0db7939d,0651207450,JTK,2021,50000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKMe2bb18ce,Pengabdian Innovative Industry - e9722c88,0334615451,JTI,2025,5000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM8ec637da,Pengabdian Green Infrastructure - 0e7373d1,0306695452,JSA,2023,10000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKM1e3a1c46,Pengabdian Sustainable Energy - 3256ee85,0360173453,JTI,2022,5000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKM7b24a5a8,Pengabdian Community Development - 9d9e878a,0360173453,JTI,2020,10000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM0b82bd50,Pengabdian Sustainable Energy - ce65f98b,0798294454,JTI,2023,5000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM11527ab1,Pengabdian Sustainable Energy - da1d3a4b,0188244457,JTI,2021,5000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM4cda4796,Pengabdian Sustainable Energy - 63def7d4,0168926458,JTK,2020,25000000,Tanggamus,True,False,2026-05-17T15:02:44+07:00
PKMaccfa94e,Pengabdian Green Infrastructure - ce0c28a9,0258633460,JSA,2021,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM5b822dd9,Pengabdian Sustainable Energy - 1ad87c96,0258633460,JSA,2023,10000000,Lampung Selatan,True,False,2026-05-17T15:02:44+07:00
PKM54d2dbcf,Pengabdian Sustainable Energy - 0988f5d0,0694306461,JTK,2025,50000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM36104673,Pengabdian Community Development - 917bb60c,0673376462,JTI,2020,3000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMb1856cbf,Pengabdian Innovative Industry - 9c389146,0909109464,JTK,2023,10000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM400376c1,Pengabdian Green Infrastructure - 1402bb16,0831542465,JMB,2024,3000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM25338135,Pengabdian Green Infrastructure - 2c56c889,0831542465,JMB,2021,50000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMf8603f7c,Pengabdian Innovative Industry - a625ad14,0839791466,JSA,2023,25000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKM3d2b5964,Pengabdian Sustainable Energy - 62982723,0490557468,JSA,2025,10000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM9d06e84f,Pengabdian Innovative Industry - 22e5e1a3,0490557468,JSA,2021,3000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKMdf831d37,Pengabdian Community Development - 3ad65af3,0645571470,JTK,2023,50000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKMd82d9ade,Pengabdian Innovative Industry - 7ee02d5a,0979280472,JTI,2025,50000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM14ceb094,Pengabdian Sustainable Energy - 2323470d,0335816473,JTI,2023,50000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM6c38afa4,Pengabdian Community Development - 767168dc,0690307475,JTK,2024,5000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMe416290a,Pengabdian Sustainable Energy - ef320517,0922440476,JMB,2024,25000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM14885205,Pengabdian Sustainable Energy - f38af186,0681021478,JTK,2021,50000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM98105aa1,Pengabdian Sustainable Energy - 4695e687,0652685479,JSA,2021,3000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM178c40d6,Pengabdian Sustainable Energy - 047fd906,0898718480,JSA,2020,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM3b6fa68b,Pengabdian Green Infrastructure - 4f9823ae,0898718480,JSA,2021,3000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM699302a8,Pengabdian Community Development - 1c67bd42,0450089481,JTP,2020,3000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM543ce628,Pengabdian Sustainable Energy - ab2c8f83,0294728482,JTP,2025,3000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKM5fa3c5a4,Pengabdian Green Infrastructure - cf34e80f,0486340483,JSA,2020,25000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMd80dc4b4,Pengabdian Community Development - 51acead8,0275884485,JTK,2021,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM69b506e0,Pengabdian Sustainable Energy - 8c4ec7d6,0952685487,JSA,2025,50000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKMd9e9c6ce,Pengabdian Green Infrastructure - 46a43906,0952685487,JSA,2021,5000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMece6efff,Pengabdian Green Infrastructure - e2a284f5,0952685487,JSA,2023,25000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM4f2a1958,Pengabdian Green Infrastructure - f97baaba,0520473488,JTP,2022,5000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMc7cc4fd9,Pengabdian Community Development - 9819dc03,0520473488,JTP,2025,10000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM5d5d8a16,Pengabdian Innovative Industry - 0c3ca000,0981109489,JSA,2022,10000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMe133a942,Pengabdian Innovative Industry - 266840a0,0303665492,JTK,2023,25000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM8611cae5,Pengabdian Green Infrastructure - da6fcda8,0303665492,JTK,2024,50000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
